usaf,wban,name,country,state,call,lat,lon,elev,begin,end
724684,99999,SALIDA,US,CO,,38.517,-106.017,+2186.0,19870403,19920707
724685,99999,SALIDA/ALEXANDER,US,CO,0V2  ,38.533,-106.05,+2282.0,19730101,19860910
724686,99999,GUNNISON AVIATION WEATHER REP,US,,,38.6,-106.92,+2380.0,19730101,19910211
724690,23062,DENVER WSFO,US,CO,KDNR,39.75,-104.867,+1612.0,19400515,19950301
724690,99999,DENVER/STAPLETON INT,US,CO,KDNR,39.75,-104.867,+1611.9,20021121,20021121
724694,00450,FRONT RANGE AIRPORT,US,CO,KFTG,39.784,-104.538,+1680.4,20051203,20200130
724694,99999,FRONT RANGE,US,CO,KFTG,39.785,-104.543,+1680.1,20080101,20180516
724696,99999,FRASER,US,CO,,39.95,-105.833,+2609.0,19730101,19740624
724697,99999,FORT COLLINS DOWNTOWN,US,CO,,40.588,-105.042,+1505.4,19730101,19940901
724721,93025,BLANDING,US,UT,,37.617,-109.467,+0184.1,19750814,19900206
724723,93025,BLANDING MUNI,US,UT,K4BL ,37.583,-109.483,+1789.0,19900208,20080612
724725,99999,TOOELE,US,UT,,40.32,-112.3,+1628.0,19510625,20020930
724735,23170,HANKSVILLE,US,UT,KHVE,38.371,-110.715,+1354.5,19730101,20121001
724736,99999,BULLFROG MARINA,US,UT,,37.5,-110.7,+1110.0,19730101,19960319
724737,99999,INVERNESS MUNI AIRPORT,US,FL,KINF,28.804,-82.318,+0020.0,20180101,20180516
724739,99999,CARRABELLE THOMPSON,US,FL,,29.842,-84.701,+0006.1,20061010,20061012
724741,99999,LA BELLE MUNI,US,FL,,26.744,-81.433,+0005.5,20061010,20061023
724750,99999,MILFORD MUNICIPAL,US,UT,KMLF,38.417,-113.017,+1536.0,19730101,20180515
724757,23176,MILFORD MUNICIPAL AP,US,UT,KMLF,38.417,-113.017,+1534.1,19770101,19830430
724766,99999,MONTROSE,US,CO,,38.5,-107.883,+1752.0,19730101,19901011
724770,99999,EUREKA (RAMOS)               ,US,NV,KP68 ,39.6,-116,+1811.0,19730101,20100731
724771,99999,GREEN RIVER RANGE,US,UT,,39,-110.15,+1241.0,19750814,19900219
724773,93132,GREEN RIVER RANGE,US,UT,KU28 ,39,-110.15,+1255.8,20060102,20090501
724773,99999,GREEN RIVER RANGE,US,UT,,39,-110.17,+1241.0,19900314,20051221
724795,99999,DELTA,US,UT,KU24 ,39.33,-112.58,+1414.0,19730101,20121001
724796,99999,LOGAN CACHE,US,UT,KLGU,41.783,-111.85,+1358.0,19811111,19981231
724810,99999,CASTLE,US,CA,KMER,37.38,-120.568,+0057.6,20011031,20011115
724834,99999,POINT CABRILLO,US,CA,,39.35,-123.82,+0020.0,19810906,19871007
724835,23206,MATHER FIELD,US,CA,KMHR,38.567,-121.3,+0029.3,19410901,19930515
724836,99999,MC CLELLAN AFLD,US,CA,KMCC,38.668,-121.401,+0022.9,20000101,20031204
724844,99999,TONOPAH TEST RANGE,US,NV,KTNX,37.799,-116.781,+1691.3,19820816,20021016
724845,99999,WELLS,US,NV,,41.12,-114.97,+1722.0,19990114,20061212
724870,03163,CALIENTE (AMOS)              ,US,NV,KP38 ,37.612,-114.526,+1332.9,20120123,20120123
724870,99999,CALIENTE  NV.                ,US,,,37.617,-114.517,+1335.0,19770122,20041125
724915,23245,MONTEREY PENINSULA,US,CA,KMRY,36.583,-121.833,+0078.0,19730101,19991231
724917,23233,SALINAS MUNI,US,CA,KSNS,36.664,-121.608,+0023.5,19410805,20100801
724925,23240,CROWS LANDING,US,CA,KNRC,37.4,-121.133,+0056.7,19730102,19940309
724927,99999,LIVERMORE MUNICIPAL,US,CA,KLVK,37.7,-121.817,+0121.0,19730625,19991231
724935,93228,HAYWARD AIR TERM,US,CA,KHWD,37.654,-122.115,+0014.3,20000101,20100731
724935,99999,HAYWARD AIR TERM,US,CA,,37.667,-122.117,+0014.0,19730101,19991231
724936,23254,CONCORD/BUCHANAN,US,CA,KCCR,37.992,-122.055,+0018.3,19730101,20100731
724939,99999,DAVIS POINT AVIATION WEATHER,US,,,38.05,-122.27,+0018.0,19760130,19960701
724947,99999,PILLAR PT / EL GRANDA,US,CA,,37.5,-122.5,+0040.0,19760130,19960701
724957,99999,C M SCHULZ SONOMA CO,US,CA,KSTS,38.517,-122.817,+0038.0,19430404,19991231
724959,99999,POINT REYES COAST GUARD STATI,US,CA,,38,-123.02,+0087.0,19780404,19921020
724970,99999,CHICO CALIFORNIA MAP,US,CA,CIC,39.783,-121.85,+0069.0,19420506,19760305
724971,99999,CHICO MUNICIPAL   &          ,US,CA,,39.783,-121.85,+0073.0,19760305,19900219
724991,99999,POINT ARENA (CGS)            ,US,CA,89Q  ,38.95,-123.733,+0018.0,19760309,19840928
725010,99999,UPTON,US,NY,,40.85,-72.85,+0026.2,19990503,20050927
725021,99999,CLEVELAND MUNI,US,TX,,30.356,-95.008,+0045.7,20091020,20130430
725023,99999,CLEVELAND MUNI,US,MS,KRNV,33.761,-90.758,+0042.7,19870629,20180515
725033,94728,NYC CENTRAL PARK,US,NY,KNYC,40.779,-73.969,+0047.5,19431201,20100817
725034,99999,CALVERTON/GRUMMAN,US,NY,KCTO,40.917,-72.783,+0023.0,19820927,19910109
725035,04781,LONG ISLAND MAC ART,US,NY,KISP,40.794,-73.102,+0030.2,19730101,20100731
725060,14704,OTIS ANGB AIRPORT,US,MA,KFMH,41.65,-70.517,+0039.6,20060101,20100921
725060,94728,NEW YORK CENTRAL PARK,US,NY,KNYC,40.779,-73.969,+0047.5,20100817,20120801
725061,14756,NANTUCKET MEMORIAL AIRPORT,US,MA,KACK,41.253,-70.061,+0014.3,19730101,19900219
725063,14756,NANTUCKET MEM,US,MA,KACK,41.253,-70.061,+0014.3,19900314,20120801
725095,94746,WORCESTER RGNL,US,MA,KORH,42.271,-71.873,+0310.0,19730101,20100731
725097,14790,NAVAL AIR STATION,US,MA,KNZW,42.15,-70.933,+0049.1,19730101,19960928
725101,14712,READING SPAATZ FIELD,US,PA,KRDG,40.367,-75.967,+0107.6,19430608,19900219
725110,14751,HARRISBURG CAPITAL CITY ARPT,US,PA,KCXY,40.217,-76.851,+0105.8,19730101,19850531
725111,14751,HARRISBURG CAPITAL CITY ARPT,US,PA,KCXY,40.217,-76.851,+0105.8,19480101,19900228
725111,99999,HARRISBURG CAPITAL CITY ARPT,US,PA,,40.217,-76.85,+0107.0,19740101,19841231
725115,14711,HARRISBURG INTL,US,PA,KMDT,40.196,-76.772,+0095.1,19350201,20100731
725120,14761,PHILIPSBURG AIRPORT,US,PA,KPSB,40.9,-78.083,+0593.8,19730101,19850531
725120,99999,PHILIPSBURG AIRPORT,US,PA,,40.867,-78.067,+0594.0,20040906,20051031
725121,14761,BURLIGTON/COLCHE,US,VT,KPSB,40.9,-78.083,+0593.8,19850531,19860827
725135,14754,TOBYHANNA,US,PA,7TB  ,41.183,-75.417,+0594.4,19730101,19841001
725144,99999,MUIR AAF,US,PA,KMUI,40.433,-76.567,+0149.0,19780828,20051230
725160,99999,BENNINGTON STATE,US,VT,,42.883,-73.25,+0252.0,20030805,20030805
725171,99999,ALLENTOWN QUEEN CITY MUNI,US,PA,KJVU,40.567,-75.483,+0122.0,20080825,20130430
725184,99999,ALBANY (NEXRAD)              ,US,NY,CXX,44.517,-73.167,+0131.0,20020422,20020422
725185,14750,FLOYD BENNETT MEM,US,NY,KGFL,43.35,-73.617,+0101.5,19730101,20100801
725187,94733,CLINTON COUNTY AIRPORT,US,NY,KPLB,44.687,-73.523,+0113.4,20060101,20070524
725188,99999,CAPE VINCENT MARINE AVIATION,US,,,44.12,-76.33,+0075.0,19800227,19810501
725195,99999,OSWEGO COAST GUARD STATION,US,NY,,43.47,-76.52,+0078.0,19760926,19960701
725196,14717,GRIFFISS AIRPARK,US,NY,KRME,43.234,-75.407,+0154.0,19420701,19980923
725197,94794,ONEIDA COUNTY AIRPORT,US,NY,KUCA,43.145,-75.384,+0216.7,19730101,20070118
725198,99999,MILLBROOK/SKY ACRES,US,NY,K44N ,41.7,-73.733,+0213.0,19890714,19960214
725206,99999,PITTSBURGH WSFO,US,PA,,40.53,-80.22,+0381.3,19730101,19780127
725215,99999,LORAIN COAST GUARD STATION,US,OH,,41.47,-82.18,+0176.0,19760926,19960701
725218,99999,MARION,US,PA,,40.617,-83.067,+0303.0,19990114,19990204
725230,94704,DANSVILLE/MUNICIPAL,US,NY,KDSV,42.571,-77.713,+0201.8,19730101,19850131
725230,99999,DANSVILLE MUNICIPAL,US,NY,,42.567,-77.717,+0209.0,20020418,20041014
725243,99999,CLEVELAND (LGT-H)            ,US,OH,,41.483,-81.7,+0182.0,19890908,19940915
725244,99999,WILLOUGHBY LOST NATION MUNI,US,OH,KLNN,41.684,-81.39,+0190.8,19831103,20200804
725246,14891,MANSFIELD LAHM RGNL,US,OH,KMFD,40.82,-82.518,+0399.9,19490101,20100731
725248,99999,CLEVELAND HARBOR COAST GUARD,US,,,41.5,-81.72,+0181.0,19770920,19841001
725249,99999,MARBLEHEAD COAST GUARD STATIO,US,OH,,41.55,-82.73,+0196.0,19760926,19960701
725253,99999,RAVENNA/PORTAGE COUNTY AIRPOR,US,OH,KPOV,41.21,-81.252,+0364.8,19900724,20180520
725255,99999,ASHTABULA COAST GUARD STATION,US,OH,,41.92,-80.8,+0178.0,19760926,19960701
725258,99999,TOCCOA RG LETOURNEAU FLD,US,GA,KTOC,34.594,-83.296,+0303.0,20180101,20180516
725265,99999,ERIE COAST GUARD STATION,US,PA,,42.12,-80.08,+0175.0,19430701,19880308
725283,99999,CATTARAUGUS CO OLEAN,US,NY,KOLE,42.241,-78.371,+0650.7,19870813,20180515
725285,99999,BUFFALO COAST GUARD STATION,US,NY,,42.88,-78.88,+0180.0,19760926,19960701
725288,99999,NIAGARA COAST GUARD STATION,US,NY,,43.27,-79.07,+0082.0,19760926,19960701
725291,99999,RIDGELY AIRPARK,US,MD,KRJD,38.97,-75.866,+0019.5,20070521,20090701
725293,99999,GARRETT CO,US,MD,,39.58,-79.339,+0894.0,20070521,20130430
725294,99999,WADESBORO ANSON CO,US,NC,KAFP,35.021,-80.077,+0090.8,20080101,20180516
725295,99999,ROCHESTER COAST GUARD LIGHT S,US,,,43.25,-77.6,+0082.0,19760926,19960701
725296,99999,BOWMAN MUNI,US,ND,KBPP,46.187,-103.428,+0901.6,20070521,20100603
725306,14855,GLENVIEW NAS,US,IL,KNBU,42.083,-87.833,+0199.0,19730101,19950301
725306,99999,GLENVIEW NAS,US,IL,KNBU,42.083,-87.817,+0199.0,20050905,20050905
725307,99999,WILMETTE (MARINES)&          ,US,IL,K62G ,42.067,-87.683,+0223.0,19760212,19960214
725310,14806,RANTOUL/CHANUTE AFB,US,IL,,40.3,-88.15,+0228.0,19360701,19710528
725310,99999,RANTOUL,US,IL,,40.3,-88.15,+0228.0,20020228,20041006
725323,99999,GALESBURG MUNICIPAL,US,IL,GBG,40.933,-90.433,+0245.0,19810904,19950814
725325,14816,BRADFORD/RINKENBERG,US,IL,KBDF,41.233,-89.617,+0247.0,19730101,19751214
725325,99999,BRADFORD/RINKENBERG,US,IL,KBDF,41.233,-89.617,+0247.0,20011226,20011226
725334,99999,PERU/GRISSOM RWY 23          ,US,IN,,40.65,-86.15,+0247.0,19850414,19860410
725339,99999,CHIGAGO-WAUKEE ARPT,US,IL,KPWK,42.117,-87.9,+0197.0,20010811,20020621
725342,99999,LAWRENCEVILLE VINCEN,US,IL,KLWV,38.764,-87.605,+0131.0,19970123,20051230
725344,99999,CHICAGO / CALUMET COAST GUARD,US,,,41.72,-87.53,+0180.0,19940303,19960630
725346,94866,CHICAGO/MEIGS,US,IL,KCGX,41.867,-87.6,+0181.0,19730101,20080618
725346,99999,CHICAGO/MEIGS,US,IL,KCGX,41.867,-87.6,+0181.0,20000101,20030409
725385,99999,BELLE ISLE COAST GUARD STATIO,US,MI,,42.33,-82.97,+0177.0,19760926,19960701
725397,99999,BATH,US,MI,,42.85,-84.48,+0261.0,19900907,19960701
725400,99999,SPICKARD,US,MO,,40.25,-93.72,+0271.0,19771006,20030720
725455,14931,SOUTHEAST IOWA RGNL,US,IA,KBRL,40.783,-91.125,+0214.0,19730101,20100731
725489,04959,ORANGE CITY MUNICIPAL ARPT,US,IA,KORC,42.99,-96.063,+0431.0,20060101,20190301
725528,99999,CRAM FLD,US,NE,KBUB,41.777,-99.15,+0665.1,19810121,19810429
725530,94918,OMAHA,US,NE,,41.367,-96.017,+0405.7,19730101,19950916
725530,99999,OMAHA  NE.                   ,US,,,41.367,-96.017,+0406.0,20011029,20050906
725532,14942,OMAHA EPPLEY AIRFIELD,US,NE,KOMA,41.31,-95.899,+0299.3,19730101,19740217
725533,99999,FALLS CITY/BRENNER,US,NE,KFNB,40.083,-95.6,+0300.0,19810904,19991231
725551,99999,BURWELL MUNI,US,NE,K20  ,41.783,-99.15,+0664.0,19760305,19801101
725580,99999,VALLEY,US,NE,KOAX,41.317,-96.35,+0351.5,20000216,20050420
725627,99999,MULLEN / HOOKER COUNTY,US,NE,KMHN,42.05,-101.07,+0994.0,19730101,19951209
725630,24030,SIDNEY MUNICIPAL AP,US,NE,KSNY,41.099,-102.986,+1312.5,19730101,19770819
725634,99999,COZAD MUNI,US,NE,KCZD,40.869,-100.004,+0762.6,19851106,19910405
725643,99999,ARLINGTON EXIT I-80          ,US,WY,KARL,41.583,-106.2,+2388.0,19750803,20080928
725644,99999,PUMPKIN VINE,US,WY,KPUM,41.05,-105.46,+2438.0,20030319,20040218
725646,99999,VEDAUWOO,US,WY,KVDW,41.15,-105.4,+2524.0,20030319,20080928
725647,99999,WHITAKER,US,WY,KWTR,41.68,-105.45,+1888.0,20020905,20031226
725648,99999,SIBLEY PEAK,US,WY,KSIB,42.433,-105.033,+1490.0,20020905,20041030
725649,99999,WHEATLAND,US,WY,KBRX,41.95,-104.95,+1509.0,20020905,20041027
725680,99999,DOUGLAS AIRPORT,US,WY,,42.8,-105.383,+1502.0,19730101,19760305
725681,24019,DOUGLAS,US,WY,4DG  ,42.75,-105.383,+1466.1,19760305,19770227
725685,24019,DOUGLAS,US,WY,K4DG ,42.75,-105.383,+1477.0,19770301,19950101
725706,99999,PRICE/CARBON(RAMOS)          ,US,UT,,39.617,-110.75,+1796.0,19730101,19770802
725707,99999,VERNAL,US,UT,,40.47,-109.53,+1612.0,19730620,19820730
725708,99999,ROOSEVELT         &          ,US,UT,U67  ,40.3,-109.983,+1556.0,19730101,19850401
725715,94025,HAYDEN/YAMPA (AWOS)          ,US,CO,KHDN,40.481,-107.218,+2012.3,20060101,20100331
725716,99999,RIFLE AVIATION WEATHER REPORT,US,CO,,39.53,-107.8,+1622.0,19730101,19960630
725723,99999,SALT LAKE CITY,US,UT,KZLC,40.783,-111.95,+1288.0,19760520,19760607
725740,24027,ROCK SPRINGS ARPT,US,WY,KRKS,41.594,-109.053,+2055.9,19730101,19850531
725741,24027,ROCK SPRINGS ARPT,US,WY,KRKS,41.594,-109.053,+2055.9,19850531,19900228
725743,99999,ROCK SPRINGS VORTAC,US,WY,,41.583,-109.017,+2070.0,19881208,19901206
725745,24057,RAWLINS MUNICIPAL,US,WY,KRWL,41.8,-107.2,+2055.3,19730101,20100731
725753,99999,EAGLE RANGE,US,UT,KU16 ,41.05,-113.07,+1292.0,19910711,20200826
725765,24061,RIVERTON REGIONAL,US,WY,KRIW,43.064,-108.459,+1684.0,19730101,20070401
725771,99999,726710                       ,US,WY,,42.533,-110.117,+2079.0,19760405,19780314
725786,24151,MALAD CITY AIRPORT,US,ID,KMLD,42.188,-112.248,+1384.7,19730101,20200922
725787,24158,STREVELL,US,ID,K4SV ,42.017,-113.25,+1612.0,19730101,19840913
725788,94182,MC CALL,US,ID,KMYL,44.889,-116.102,+1530.1,20080101,20091231
725788,99999,MC CALL,US,ID,,44.883,-116.1,+1531.0,19831103,19951108
725814,99999,DUGWAY PRVG GROUND,US,UT,,40.2,-112.933,+1326.0,19770804,19891127
725816,99999,DUGWAY PG UTAH/MICHALES AAF,US,UT,DPG,40.183,-112.933,+1326.0,19430614,19760630
725820,99999,ELKO,US,NV,,40.85,-115.733,+1594.5,19730101,20000213
725824,03170,EUREKA (RAMOS)               ,US,NV,KP68 ,39.601,-116.006,+1809.3,20060101,20100731
725826,99999,AUSTIN,US,NV,,39.5,-117.08,+2014.0,19730101,20030501
725827,94190,WILD HORSE RESERVOIR,US,NV,KAWH,41.636,-115.801,+1901.7,20060102,20070701
725827,99999,WILDHORSE RES/ELKO,US,NV,KAWH,41.667,-115.783,+1902.0,19870629,20051227
725841,99999,SUSANVILLE MUNI,US,CA,SVE,40.383,-120.567,+1264.0,19760305,19770227
725847,99999,LAKE TAHOE,US,CA,KTVL,38.883,-120,+1909.0,19730101,19991231
725848,99999,SHELTER COVE,US,CA,,40.02,-124.07,+0021.0,19730101,20070628
725860,99999,GOODING MUNICIPAL,US,ID,,42.917,-114.767,+1137.0,19730101,20051215
725861,24142,GOODING MUNICIPAL ARPT,US,ID,GNG,42.917,-114.767,+1127.2,19760305,19820531
725868,94184,ALLEN H TIGERT AIRPORT,US,ID,KU78 ,42.65,-111.583,+1779.7,20060101,20120928
725869,94186,MALTA,US,ID,K77M ,42.302,-113.335,+1375.0,19850208,20100731
725875,99999,OWYHEE,US,NV,KOWY,41.953,-116.188,+1638.0,19770301,19850619
725891,99999,LAKEVIEW,US,OR,,42.183,-120.35,+1455.0,19760305,19770227
725896,99999,LAKEVIEW,US,OR,,42.22,-120.35,+1455.0,19770301,19971001
725900,99999,FORT BRAGG,US,CA,,39.4,-123.82,+0019.0,19430607,20031207
725915,24257,REDDING MUNICIPAL ARPT,US,CA,KRDD,40.518,-122.299,+0153.0,19440901,19910331
725939,99999,COUNCIL BLUFFS,US,IA,,41.267,-95.767,+0382.0,19950423,19950531
725948,99999,TRINIDAD HEAD COAST GUARD LIG,US,,,41.05,-124.15,+0058.0,19760130,19960701
725949,99999,ST GEORGE REEF COAST GUARD LI,US,CA,,41.83,-124.4,+0045.0,19791223,19791223
725950,99999,ALTURAS,US,CA,,41.5,-120.533,+1341.0,19730101,19760305
725956,24212,BURNEY,US,CA,KBNY,40.883,-121.667,+0957.0,19730101,19860817
725956,99999,BURNEY,US,CA,,40.883,-121.667,+0957.0,20041109,20041109
725959,99999,MONTAGUE,US,CA,K1O5 ,41.733,-122.55,+0770.0,19480101,19960312
725985,99999,BROOKINGS,US,OR,,42.05,-124.28,+0024.0,20000101,20020417
725995,99999,CAPE BLANCO COAST GUARD STATI,US,OR,,42.83,-124.57,+0057.0,19750911,19811004
726040,99999,FRANCONIA  NH,US,,,44.217,-71.75,+0287.0,19730101,20060410
726070,99999,BANGOR INTL,US,ME,KBGR,44.8,-68.817,+0060.0,19730101,20100731
726071,14606,BANGOR AIRPORT,US,ME,KBGR,44.798,-68.819,+0058.5,19411201,19900228
726074,99999,GREENVILLE (AMOS)            ,US,ME,,45.45,-69.55,+0427.0,19810310,19910304
726080,14608,EASTPORT,US,ME,KEPM,44.917,-67,+0023.0,19730101,20050604
726080,99999,EASTPORT MUNI,US,ME,KEPM,44.91,-67.013,+0013.7,20010106,20041015
726087,99999,PORTLAND HEAD COAST GUARD LIG,US,,,43.62,-70.2,+0023.0,19780211,19890523
726088,14606,BANGOR INTL,US,ME,KBGR,44.798,-68.819,+0058.5,19900301,20100731
726111,94765,LEBANON MUNICIPAL AP,US,NH,KLEB,43.626,-72.305,+0173.7,19760305,19770227
726120,99999,NEWPORT,US,VT,,44.93,-72.2,+0233.0,19730101,20010621
726134,54728,WHITEFIELD (ASOS)            ,US,NH,KHIE,44.368,-71.545,+0327.4,20080101,20091231
726134,99999,WHITEFIELD (ASOS)            ,US,NH,KHIE,44.35,-71.55,+0319.0,19960628,19960628
726150,99999,WOLFEBORO/LAKES RGN,US,NH,,43.583,-71.267,+0177.0,19730101,19780926
726164,99999,MT WASHINGTON RGNL,US,NH,KHIE,44.368,-71.544,+0327.0,19990114,20180516
726180,99999,RUMFORD  ME.                 ,US,,,44.533,-70.533,+0205.0,19730101,20070201
726191,99999,GREENVILLE (AMOS) &          ,US,ME,,45.467,-69.583,+0427.0,19730101,19770802
726221,94725,MASSENA AP,US,NY,KMSS,44.936,-74.846,+0065.2,19730101,19900228
726225,04742,PLATTSBURGH INTL,US,NY,KPBG,44.651,-73.468,+0071.0,19560115,19950927
726226,99999,LA CROSSE(WFO)               ,US,WI,KARX,43.817,-91.2,+0200.0,19420101,19800314
726320,99999,WHITE LAKE,US,MI,,42.683,-83.467,+0321.3,19770101,20020131
726340,99999,GAYLORD,US,MI,KAPX,44.9,-84.717,+0448.4,19730101,20010502
726356,99999,SAINT JOSEPH COAST GUARD STAT,US,MI,,42.12,-86.48,+0176.0,19770126,19960701
726358,99999,MICHIGAN CITY MUNICIPAL AIRPO,US,IN,KMGC,41.703,-86.821,+0199.6,19770126,20180516
726365,99999,LUDINGTON COAST GUARD STATION,US,MI,,43.95,-86.47,+0182.0,19770126,19960630
726366,99999,MUSKEGON COAST GUARD STATION,US,MI,,43.23,-86.33,+0182.0,19770126,19890803
726367,99999,POINT BETSIE / FRANKFORT,US,MI,,44.62,-86.2,+0183.0,19770126,19850813
726376,99999,PORT HURON COAST GUARD STATIO,US,MI,,43,-82.42,+0177.0,19770126,19960701
726377,99999,SAGINAW RIVER COAST GUARD STA,US,,,43.63,-83.85,+0177.0,19760926,19960701
726378,99999,SHELBY,US,AL,KMBX,33.167,-86.767,+0178.0,19760513,19760513
726381,99999,HYTOP(NEXRAD)                ,US,AL,KHTX,34.933,-86.083,+0536.0,19840403,19870704
726386,99999,FRANKFORT COAST GUARD STATION,US,MI,,44.63,-86.25,+0174.0,19770126,19960630
726388,99999,LANSING SHOAL LS,US,MI,,45.9,-85.567,+0177.0,19800613,19850919
726389,99999,NORTH MANITOU SHOAL,US,MI,,45.02,-85.95,+0177.0,19760926,19800622
726391,99999,COTTONWOOD PASS,US,CO,K7BM ,38.78,-106.22,+2995.0,20080101,20180520
726392,99999,SUNLIGHT MTN,US,CO,K5SM ,39.43,-107.38,+3232.0,20080129,20180520
726393,99999,ALPENA NEXRAD,US,MI,APX,44.917,-84.717,+0476.0,19990111,19990111
726396,99999,WILKERSON PASS,US,CO,K4BM ,39.05,-105.51,+3438.0,19760926,20180515
726397,99999,TAWAS POINT COAST GUARD STATI,US,MI,,44.25,-83.43,+0178.0,19760926,19960701
726398,99999,THUNDER BAY ISLAND,US,MI,,45.07,-83.55,+0178.0,19760926,19801107
726399,99999,MANISTIQUE,US,MI,,45.95,-86.23,+0178.0,19760116,20040920
726403,99999,MILWAUKEE WSFO,US,WI,,42.97,-88.55,+0307.1,20010904,20110810
726406,99999,KENOSHA COAST GUARD STATION,US,WI,,42.58,-87.75,+0223.0,19760926,19960701
726407,99999,MILWAUKEE COAST GUARD LIGHT S,US,,,43.02,-87.95,+0179.0,19760926,19960701
726454,99999,TWO RIVERS COAST GUARD STATIO,US,WI,,44.13,-87.55,+0176.0,19780823,19960630
726459,99999,STURGEON BAY,US,WI,,44.78,-87.32,+0176.0,19810806,19960701
726460,14897,WAUSAU MUNICIPAL ARPT,US,WI,KAUW,44.929,-89.628,+0364.5,19730101,19850531
726461,14897,WAUSAU MUNICIPAL ARPT,US,WI,KAUW,44.929,-89.628,+0364.5,19850531,19900219
726482,99999,ESCANABA (AWOS)              ,US,MI,,45.717,-87.1,+0186.0,19480101,19900109
726483,99999,ESCANABA/DELTA CO.           ,US,MI,,45.717,-87.1,+0186.0,19900111,19910304
726506,99999,FOND DU LAC CO,US,WI,KFLD,43.771,-88.488,+0246.0,19970123,19981231
726513,99999,SIOUX FALLS NEXRAD,US,SD,UDX,44.133,-102.833,+0954.0,19990408,19990408
726520,99999,PICKSTOWN  SD.               ,US,,,43.067,-98.533,+0453.0,19730101,19991128
726543,99999,GLENWOOD,US,MN,,45.65,-95.38,+0423.0,19930112,19950202
726556,99999,REDWOOD FALLS MUNI,US,MN,KRWF,44.55,-95.083,+0312.0,19491111,19991231
726560,94966,PIERRE RGNL,US,SD,KFFM,46.283,-96.15,+0360.9,20060101,20100801
726573,99999,AIRLAKE,US,MN,,44.633,-93.233,+0292.0,19930112,19960815
726576,14928,WILLMAR RCO,US,MN,KILL,45.117,-95.083,+0344.1,19901120,20090514
726605,99999,BLACK HILLS CLYDE ICE FLD,US,SD,KSPF,44.48,-103.783,+1198.2,19900727,20180322
726606,99999,BELLE FOURCHE MUNI,US,SD,KEFC,44.734,-103.862,+0972.3,19921024,20040521
726610,99999,REDIG  SD.                   ,US,,,45.267,-103.533,+0925.0,19770827,19890410
726627,99999,BUFFALO,US,SD,K2WX ,45.6,-103.55,+0915.0,19740809,19981231
726630,99999,MOORCROFT,US,WY,4MC  ,44.267,-104.95,+1303.0,19730101,19760503
726655,99999,GILLETTE (AMOS)              ,US,WY,,44.35,-105.533,+1329.0,19761110,19770802
726665,99999,WORLAND MUNI,US,WY,KWRL,43.967,-107.95,+1288.0,19730101,19991231
726666,99999,CODY MUNI (AWOS)  &          ,US,WY,,44.517,-109.017,+1551.0,19730101,19770802
726671,99999,BROADUS           &          ,US,MT,,45.433,-105.4,+0922.0,19760305,19900219
726673,99999,BROADUS           &          ,US,MT,K4BQ ,45.433,-105.4,+0922.0,19900314,19951206
726675,24037,MILES CITY MUNICIPAL ARPT,US,MT,KMLS,46.427,-105.883,+0802.8,19730101,19830531
726680,99999,MOBRIDGE,US,SD,,45.55,-100.417,+0522.0,19730101,19760305
726681,99999,MOBRIDGE,US,SD,Y26  ,45.533,-100.433,+0508.0,19760305,19770227
726686,24025,PIERRE RGNL,US,SD,KPIR,44.381,-100.286,+0526.1,19440301,20100731
726690,99999,RAWLINS MUNICIPAL,US,WY,KRWL,41.8,-107.2,+2065.0,19730101,20100731
726691,99999,LEMMON,US,SD,Y22  ,45.933,-102.167,+0791.0,19760305,19770227
726695,99999,LEMMON MUNI,US,SD,KLEM,45.919,-102.106,+0783.6,19770301,20010827
726704,99999,BUFFALO,US,WY,,44.383,-106.717,+1514.0,19990114,19990204
726710,99999,BIG PINEY (AMOS)             ,US,WY,KBPI,42.567,-110.1,+2124.0,19780310,19981231
726720,99999,RIVERTON,US,WY,KRIW,43.064,-108.46,+1684.0,20050101,20070331
726761,99999,WEST YELLOWSTONE  &          ,US,MT,,44.65,-111.1,+2031.0,19750814,19900219
726763,24198,WEATHER SERVICE OFFICE,US,MT,KWEY,44.65,-111.1,+2030.9,20060103,20071019
726763,99999,WEST YELLOWSTONE,US,MT,KWEY,44.65,-111.1,+2031.0,19900314,20051222
726764,99999,YELLOWSTONE,US,MT,KWYS,44.683,-111.117,+2025.0,19910801,20051007
726765,99999,WEST YELLOWSTONE  &          ,US,MT,,44.683,-111.117,+2025.0,19730601,19900930
726766,99999,MONIDA,US,MT,,44.567,-112.317,+2068.0,19430313,19920323
726774,99999,HAMILTON/RAVALLI CO,US,MT,,46.25,-114.15,+1110.0,19880905,20030428
726775,99999,HARLOWTON,US,MT,,46.43,-109.83,+1268.0,19730101,20051101
726785,24135,BERT MOONEY,US,MT,KBTM,45.965,-112.501,+1686.5,19770301,20100801
726791,24135,BUTTE SILVER BOW CO ARPT,US,MT,KBTM,45.965,-112.501,+1686.5,19760305,19770227
726795,24161,WHITEHALL,US,MT,HIA,45.867,-111.967,+1303.9,19730101,19780101
726796,24138,DILLON AIRPORT,US,MT,KDLN,45.258,-112.554,+1591.7,19730101,20100801
726799,99999,DILLON SAWRS,US,MT,,45.25,-112.55,+1537.0,19730701,19740507
726809,99999,BOISE NEXRAD,US,ID,,43.5,-116.233,+0958.0,19990416,20010710
